record_id,Longitude,Latitude,Crop Sowing Time,Crop Harvesting Time,Yield Level (t/ha),season_days,calendar_year,week23_t_min_stdv,week24_t_min_stdv,week25_t_min_stdv,week26_t_min_stdv,week27_t_min_stdv,week28_t_min_stdv,week29_t_min_stdv,week30_t_min_stdv,week31_t_min_stdv,week32_t_min_stdv,week33_t_min_stdv,week34_t_min_stdv,week35_t_min_stdv,week36_t_min_stdv,week37_t_min_stdv,week38_t_min_stdv,week39_t_min_stdv,week40_t_min_stdv,week41_t_min_stdv,week42_t_min_stdv,week23_t_max_stdv,week24_t_max_stdv,week25_t_max_stdv,week26_t_max_stdv,week27_t_max_stdv,week28_t_max_stdv,week29_t_max_stdv,week30_t_max_stdv,week31_t_max_stdv,week32_t_max_stdv,week33_t_max_stdv,week34_t_max_stdv,week35_t_max_stdv,week36_t_max_stdv,week37_t_max_stdv,week38_t_max_stdv,week39_t_max_stdv,week40_t_max_stdv,week41_t_max_stdv,week42_t_max_stdv,week23_tmin_tmax_r2,week24_tmin_tmax_r2,week25_tmin_tmax_r2,week26_tmin_tmax_r2,week27_tmin_tmax_r2,week28_tmin_tmax_r2,week29_tmin_tmax_r2,week30_tmin_tmax_r2,week31_tmin_tmax_r2,week32_tmin_tmax_r2,week33_tmin_tmax_r2,week34_tmin_tmax_r2,week35_tmin_tmax_r2,week36_tmin_tmax_r2,week37_tmin_tmax_r2,week38_tmin_tmax_r2,week39_tmin_tmax_r2,week40_tmin_tmax_r2,week41_tmin_tmax_r2,week42_tmin_tmax_r2
13,84.87658333,26.66935,2015-07-12,2015-11-22,4.4,133,2015,,0.8149999999999995,0.6839265717571988,1.242847034031139,1.224297349502971,1.334341285678693,1.519834846022315,1.58788725591586,1.615425640504694,1.537863452976239,1.512747486753056,1.544061203450174,1.678263049675266,1.851261566541881,1.809739821693224,1.799648837273539,2.385531213283568,2.71424022518273,2.834506508515089,2.921436290594063,,1.34,2.428845175981561,2.974402250873276,2.791358092398754,3.40493269634903,3.987869872807911,4.067477719668542,4.108353128943368,4.05241520577544,4.072729301947546,4.214083530258982,4.256554152649519,4.275193574803463,4.222862957231214,4.141108273684112,4.121557722789253,4.050886391341475,3.966447505914394,3.916051582908479,,1,0.415301729907697,0.7035305891584742,0.7270865169614964,0.8043281379558908,0.8705271416469693,0.8905159363844566,0.9046053699112507,0.8730511764855194,0.8779145871093842,0.8924237234710363,0.8809562696656724,0.8535781484582616,0.855336576701329,0.8560724335052534,0.6597371472625255,0.5831832813914715,0.5580065151748729,0.5612974951453407
14,84.87466667,26.66933,2015-07-15,2015-11-20,4.8,128,2015,,0.8149999999999995,0.6839265717571988,1.242847034031139,1.224297349502971,1.334341285678693,1.519834846022315,1.58788725591586,1.615425640504694,1.537863452976239,1.512747486753056,1.544061203450174,1.678263049675266,1.851261566541881,1.809739821693224,1.799648837273539,2.385531213283568,2.71424022518273,2.834506508515089,2.921436290594063,,1.34,2.428845175981561,2.974402250873276,2.791358092398754,3.40493269634903,3.987869872807911,4.067477719668542,4.108353128943368,4.05241520577544,4.072729301947546,4.214083530258982,4.256554152649519,4.275193574803463,4.222862957231214,4.141108273684112,4.121557722789253,4.050886391341475,3.966447505914394,3.916051582908479,,1,0.415301729907697,0.7035305891584742,0.7270865169614964,0.8043281379558908,0.8705271416469693,0.8905159363844566,0.9046053699112507,0.8730511764855194,0.8779145871093842,0.8924237234710363,0.8809562696656724,0.8535781484582616,0.855336576701329,0.8560724335052534,0.6597371472625255,0.5831832813914715,0.5580065151748729,0.5612974951453407
15,84.87683333,26.68339,2015-07-20,2015-11-25,4.5,128,2015,,0.8149999999999995,0.6839265717571988,1.242847034031139,1.224297349502971,1.334341285678693,1.519834846022315,1.58788725591586,1.615425640504694,1.537863452976239,1.512747486753056,1.544061203450174,1.678263049675266,1.851261566541881,1.809739821693224,1.799648837273539,2.385531213283568,2.71424022518273,2.834506508515089,2.921436290594063,,1.34,2.428845175981561,2.974402250873276,2.791358092398754,3.40493269634903,3.987869872807911,4.067477719668542,4.108353128943368,4.05241520577544,4.072729301947546,4.214083530258982,4.256554152649519,4.275193574803463,4.222862957231214,4.141108273684112,4.121557722789253,4.050886391341475,3.966447505914394,3.916051582908479,,1,0.415301729907697,0.7035305891584742,0.7270865169614964,0.8043281379558908,0.8705271416469693,0.8905159363844566,0.9046053699112507,0.8730511764855194,0.8779145871093842,0.8924237234710363,0.8809562696656724,0.8535781484582616,0.855336576701329,0.8560724335052534,0.6597371472625255,0.5831832813914715,0.5580065151748729,0.5612974951453407
16,84.87736111,26.68661,2015-07-13,2015-11-18,4.2,128,2015,,0.8149999999999995,0.6839265717571988,1.242847034031139,1.224297349502971,1.334341285678693,1.519834846022315,1.58788725591586,1.615425640504694,1.537863452976239,1.512747486753056,1.544061203450174,1.678263049675266,1.851261566541881,1.809739821693224,1.799648837273539,2.385531213283568,2.71424022518273,2.834506508515089,2.921436290594063,,1.34,2.428845175981561,2.974402250873276,2.791358092398754,3.40493269634903,3.987869872807911,4.067477719668542,4.108353128943368,4.05241520577544,4.072729301947546,4.214083530258982,4.256554152649519,4.275193574803463,4.222862957231214,4.141108273684112,4.121557722789253,4.050886391341475,3.966447505914394,3.916051582908479,,1,0.415301729907697,0.7035305891584742,0.7270865169614964,0.8043281379558908,0.8705271416469693,0.8905159363844566,0.9046053699112507,0.8730511764855194,0.8779145871093842,0.8924237234710363,0.8809562696656724,0.8535781484582616,0.855336576701329,0.8560724335052534,0.6597371472625255,0.5831832813914715,0.5580065151748729,0.5612974951453407
17,84.87847222,26.68817,2015-07-17,2015-11-23,4.5,129,2015,,0.8149999999999995,0.6839265717571988,1.242847034031139,1.224297349502971,1.334341285678693,1.519834846022315,1.58788725591586,1.615425640504694,1.537863452976239,1.512747486753056,1.544061203450174,1.678263049675266,1.851261566541881,1.809739821693224,1.799648837273539,2.385531213283568,2.71424022518273,2.834506508515089,2.921436290594063,,1.34,2.428845175981561,2.974402250873276,2.791358092398754,3.40493269634903,3.987869872807911,4.067477719668542,4.108353128943368,4.05241520577544,4.072729301947546,4.214083530258982,4.256554152649519,4.275193574803463,4.222862957231214,4.141108273684112,4.121557722789253,4.050886391341475,3.966447505914394,3.916051582908479,,1,0.415301729907697,0.7035305891584742,0.7270865169614964,0.8043281379558908,0.8705271416469693,0.8905159363844566,0.9046053699112507,0.8730511764855194,0.8779145871093842,0.8924237234710363,0.8809562696656724,0.8535781484582616,0.855336576701329,0.8560724335052534,0.6597371472625255,0.5831832813914715,0.5580065151748729,0.5612974951453407
18,84.8775,26.69597,2015-07-17,2015-11-22,4.2,128,2015,,0.8149999999999995,0.6839265717571988,1.242847034031139,1.224297349502971,1.334341285678693,1.519834846022315,1.58788725591586,1.615425640504694,1.537863452976239,1.512747486753056,1.544061203450174,1.678263049675266,1.851261566541881,1.809739821693224,1.799648837273539,2.385531213283568,2.71424022518273,2.834506508515089,2.921436290594063,,1.34,2.428845175981561,2.974402250873276,2.791358092398754,3.40493269634903,3.987869872807911,4.067477719668542,4.108353128943368,4.05241520577544,4.072729301947546,4.214083530258982,4.256554152649519,4.275193574803463,4.222862957231214,4.141108273684112,4.121557722789253,4.050886391341475,3.966447505914394,3.916051582908479,,1,0.415301729907697,0.7035305891584742,0.7270865169614964,0.8043281379558908,0.8705271416469693,0.8905159363844566,0.9046053699112507,0.8730511764855194,0.8779145871093842,0.8924237234710363,0.8809562696656724,0.8535781484582616,0.855336576701329,0.8560724335052534,0.6597371472625255,0.5831832813914715,0.5580065151748729,0.5612974951453407
19,84.75658333,26.78604,2015-07-16,2015-11-18,5.0,125,2015,,1.154999999999999,0.9812350494260902,1.245639895796534,1.131766760423719,1.118237700829102,1.2241265107356,1.250549879053211,1.351172330484408,1.281990639591413,1.230752642132326,1.248659280989013,1.355746480987525,1.417693045559782,1.382509152069365,1.412658038725225,1.865356724420978,2.051384055512248,2.149005310071308,2.246939028990328,,1.279999999999998,1.985032885257963,2.510955993242413,2.474978787787886,3.06060814581387,3.366884346704179,3.483961242249976,3.498434923445089,3.437638869922202,3.529769734722831,3.675954146733727,3.738116318343699,3.752488426065442,3.694364837905909,3.631217082466979,3.636821590383121,3.60028325360281,3.565955366115817,3.584502615426581,,1,0.5488806202574956,0.7725766001664248,0.7379768025649983,0.7123324701218672,0.79020100671711,0.8238657658149666,0.8312872498586041,0.7818385963483099,0.7375188010665488,0.766026974870065,0.7820773168050922,0.7940881562080029,0.7965921650025646,0.7887231153703896,0.6409130623981427,0.6141380960191107,0.6146738801925757,0.6354921253429333
20,84.75727778,26.78588,2015-07-20,2015-11-25,4.8,128,2015,,1.154999999999999,0.9812350494260902,1.245639895796534,1.131766760423719,1.118237700829102,1.2241265107356,1.250549879053211,1.351172330484408,1.281990639591413,1.230752642132326,1.248659280989013,1.355746480987525,1.417693045559782,1.382509152069365,1.412658038725225,1.865356724420978,2.051384055512248,2.149005310071308,2.246939028990328,,1.279999999999998,1.985032885257963,2.510955993242413,2.474978787787886,3.06060814581387,3.366884346704179,3.483961242249976,3.498434923445089,3.437638869922202,3.529769734722831,3.675954146733727,3.738116318343699,3.752488426065442,3.694364837905909,3.631217082466979,3.636821590383121,3.60028325360281,3.565955366115817,3.584502615426581,,1,0.5488806202574956,0.7725766001664248,0.7379768025649983,0.7123324701218672,0.79020100671711,0.8238657658149666,0.8312872498586041,0.7818385963483099,0.7375188010665488,0.766026974870065,0.7820773168050922,0.7940881562080029,0.7965921650025646,0.7887231153703896,0.6409130623981427,0.6141380960191107,0.6146738801925757,0.6354921253429333
21,84.75813889,26.78572,2015-07-25,2015-11-30,5.2,128,2015,,1.154999999999999,0.9812350494260902,1.245639895796534,1.131766760423719,1.118237700829102,1.2241265107356,1.250549879053211,1.351172330484408,1.281990639591413,1.230752642132326,1.248659280989013,1.355746480987525,1.417693045559782,1.382509152069365,1.412658038725225,1.865356724420978,2.051384055512248,2.149005310071308,2.246939028990328,,1.279999999999998,1.985032885257963,2.510955993242413,2.474978787787886,3.06060814581387,3.366884346704179,3.483961242249976,3.498434923445089,3.437638869922202,3.529769734722831,3.675954146733727,3.738116318343699,3.752488426065442,3.694364837905909,3.631217082466979,3.636821590383121,3.60028325360281,3.565955366115817,3.584502615426581,,1,0.5488806202574956,0.7725766001664248,0.7379768025649983,0.7123324701218672,0.79020100671711,0.8238657658149666,0.8312872498586041,0.7818385963483099,0.7375188010665488,0.766026974870065,0.7820773168050922,0.7940881562080029,0.7965921650025646,0.7887231153703896,0.6409130623981427,0.6141380960191107,0.6146738801925757,0.6354921253429333
22,84.75919444,26.78582,2015-07-15,2015-11-20,5.0,128,2015,,1.154999999999999,0.9812350494260902,1.245639895796534,1.131766760423719,1.118237700829102,1.2241265107356,1.250549879053211,1.351172330484408,1.281990639591413,1.230752642132326,1.248659280989013,1.355746480987525,1.417693045559782,1.382509152069365,1.412658038725225,1.865356724420978,2.051384055512248,2.149005310071308,2.246939028990328,,1.279999999999998,1.985032885257963,2.510955993242413,2.474978787787886,3.06060814581387,3.366884346704179,3.483961242249976,3.498434923445089,3.437638869922202,3.529769734722831,3.675954146733727,3.738116318343699,3.752488426065442,3.694364837905909,3.631217082466979,3.636821590383121,3.60028325360281,3.565955366115817,3.584502615426581,,1,0.5488806202574956,0.7725766001664248,0.7379768025649983,0.7123324701218672,0.79020100671711,0.8238657658149666,0.8312872498586041,0.7818385963483099,0.7375188010665488,0.766026974870065,0.7820773168050922,0.7940881562080029,0.7965921650025646,0.7887231153703896,0.6409130623981427,0.6141380960191107,0.6146738801925757,0.6354921253429333
23,84.76172222,26.78567,2015-07-15,2015-11-20,5.4,128,2015,,1.154999999999999,0.9812350494260902,1.245639895796534,1.131766760423719,1.118237700829102,1.2241265107356,1.250549879053211,1.351172330484408,1.281990639591413,1.230752642132326,1.248659280989013,1.355746480987525,1.417693045559782,1.382509152069365,1.412658038725225,1.865356724420978,2.051384055512248,2.149005310071308,2.246939028990328,,1.279999999999998,1.985032885257963,2.510955993242413,2.474978787787886,3.06060814581387,3.366884346704179,3.483961242249976,3.498434923445089,3.437638869922202,3.529769734722831,3.675954146733727,3.738116318343699,3.752488426065442,3.694364837905909,3.631217082466979,3.636821590383121,3.60028325360281,3.565955366115817,3.584502615426581,,1,0.5488806202574956,0.7725766001664248,0.7379768025649983,0.7123324701218672,0.79020100671711,0.8238657658149666,0.8312872498586041,0.7818385963483099,0.7375188010665488,0.766026974870065,0.7820773168050922,0.7940881562080029,0.7965921650025646,0.7887231153703896,0.6409130623981427,0.6141380960191107,0.6146738801925757,0.6354921253429333
24,84.76069444,26.78584,2015-07-17,2015-11-22,5.4,128,2015,,1.154999999999999,0.9812350494260902,1.245639895796534,1.131766760423719,1.118237700829102,1.2241265107356,1.250549879053211,1.351172330484408,1.281990639591413,1.230752642132326,1.248659280989013,1.355746480987525,1.417693045559782,1.382509152069365,1.412658038725225,1.865356724420978,2.051384055512248,2.149005310071308,2.246939028990328,,1.279999999999998,1.985032885257963,2.510955993242413,2.474978787787886,3.06060814581387,3.366884346704179,3.483961242249976,3.498434923445089,3.437638869922202,3.529769734722831,3.675954146733727,3.738116318343699,3.752488426065442,3.694364837905909,3.631217082466979,3.636821590383121,3.60028325360281,3.565955366115817,3.584502615426581,,1,0.5488806202574956,0.7725766001664248,0.7379768025649983,0.7123324701218672,0.79020100671711,0.8238657658149666,0.8312872498586041,0.7818385963483099,0.7375188010665488,0.766026974870065,0.7820773168050922,0.7940881562080029,0.7965921650025646,0.7887231153703896,0.6409130623981427,0.6141380960191107,0.6146738801925757,0.6354921253429333
